variant,prompt,augmentation,subset,outcome,treatment,method,learner,n_obs,coef,se,t_stat,p_val,ci_lower,ci_upper,sig_stars,interpretation,error
biased_rag,biased,rag,POOLED,post_rank,T3_structured_data_new,plr,rf,15881,0.18390334669383337,0.04615137234477555,3.9847860930326524,6.754093959274574e-05,0.09344831906097543,0.2743583743266913,***,T3 Structured Data (expanded) significantly worsens post_rank by 0.18 positions (p=0.000),
biased_rag,biased,rag,POOLED,post_rank,T4a_ext_citations,plr,lgbm,15881,-0.03021743143174157,0.09458049176542897,-0.31948904967299646,0.7493556937459429,-0.2155917889320695,0.15515692606858636,,T4a External Citations (binary) not significantly improves post_rank by 0.03 positions (p=0.749),
biased_rag,biased,rag,POOLED,post_rank,T4a_ext_citations,plr,rf,15881,-0.0963001389132019,0.08201432743142474,-1.1741867784469984,0.24032022066965875,-0.2570452668950698,0.06444498906866598,,T4a External Citations (binary) not significantly improves post_rank by 0.10 positions (p=0.240),
biased_rag,biased,rag,POOLED,post_rank,T4b_auth_citations,plr,lgbm,15881,0.05372981554364103,0.01897248799847872,2.831985744197033,0.00462599110596058,0.01654442236950432,0.09091520871777774,***,T4b Authority Citations (count) significantly worsens post_rank by 0.05 positions (p=0.005),
biased_rag,biased,rag,POOLED,post_rank,T4b_auth_citations,plr,rf,15881,0.06039469316454757,0.019213604799557627,3.1433296247426767,0.0016703762381653576,0.022736719744228695,0.09805266658486644,***,T4b Authority Citations (count) significantly worsens post_rank by 0.06 positions (p=0.002),
biased_rag,biased,rag,POOLED,post_rank,T5_topical_comp,plr,lgbm,10781,-0.6066447714426448,0.23505037644874174,-2.5809138475255238,0.009853916939877269,-1.0673350438347604,-0.14595449905052926,***,T5 Topical Competence (cosine) significantly improves post_rank by 0.61 positions (p=0.010),
biased_rag,biased,rag,POOLED,post_rank,T5_topical_comp,plr,rf,10781,-0.1887481280975546,0.2112196834328749,-0.8936105055641668,0.37153032346239556,-0.6027311004519409,0.2252348442568317,,T5 Topical Competence (cosine) not significantly improves post_rank by 0.19 positions (p=0.372),
biased_rag,biased,rag,POOLED,post_rank,T6_freshness,plr,lgbm,15881,0.045455138761421224,0.01445710993925557,3.14413731045901,0.0016657725771996583,0.017119723959944266,0.07379055356289818,***,T6 Freshness (ordinal 0-4) significantly worsens post_rank by 0.05 positions (p=0.002),
biased_rag,biased,rag,POOLED,post_rank,T6_freshness,plr,rf,15881,0.0449858498087088,0.012789120245686075,3.5175093317214743,0.0004356170335529265,0.019919634733212052,0.07005206488420555,***,T6 Freshness (ordinal 0-4) significantly worsens post_rank by 0.04 positions (p=0.000),
biased_rag,biased,rag,POOLED,post_rank,T7_source_earned,plr,lgbm,17655,0.4184749845802377,0.2079255975610518,2.012618886221374,0.04415473855285787,0.010948301896606893,0.8260016672638685,**,T7 Source: Earned significantly worsens post_rank by 0.42 positions (p=0.044),
biased_rag,biased,rag,POOLED,post_rank,T7_source_earned,plr,rf,17655,0.5310019818549483,0.20289467434586567,2.6171311966019,0.008867225231241633,0.13333572748206873,0.9286682362278278,***,T7 Source: Earned significantly worsens post_rank by 0.53 positions (p=0.009),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T1a_stats_present,plr,lgbm,3692,-0.35174174699745536,0.27154820618322695,-1.2953197222010662,0.1952099584117497,-0.883966451183037,0.1804829571881263,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.35 positions (p=0.195),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T1a_stats_present,plr,rf,3692,-0.35361945295892844,0.26879343098140396,-1.3155807106885473,0.18831481130834293,-0.8804448969634329,0.17320599104557605,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.35 positions (p=0.188),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T1b_stats_density,plr,lgbm,3617,0.009139476216221468,0.0061883053300307925,1.4768948409622171,0.13970382807633816,-0.0029893793559761395,0.021268331788419075,,T1b Stats Density (continuous) not significantly improves LLM re-ranking by 0.01 positions (p=0.140),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T1b_stats_density,plr,rf,3617,0.0016218633030429816,0.006309203833946689,0.25706306940291607,0.7971300860847981,-0.010743948982614555,0.013987675588700517,,T1b Stats Density (continuous) not significantly improves LLM re-ranking by 0.00 positions (p=0.797),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T2a_question_headings,plr,lgbm,3692,0.07600162640288842,0.1999620253382914,0.3800802991183477,0.7038858094025702,-0.3159167415358484,0.4679199943416253,,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.08 positions (p=0.704),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T2a_question_headings,plr,rf,3692,0.001787401653751902,0.18089696301689534,0.009880772036979764,0.9921164128217407,-0.35276413077203705,0.35633893407954087,,T2a Question Headings (binary) not significantly improves LLM re-ranking by 0.00 positions (p=0.992),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T2b_structural_modularity,plr,lgbm,3692,0.006685133414747193,0.004049403582004038,1.6508933425298993,0.09876035547507012,-0.0012515517648482083,0.014621818594342594,*,T2b Structural Modularity (count) not significantly improves LLM re-ranking by 0.01 positions (p=0.099),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T2b_structural_modularity,plr,rf,3692,0.009001099338316563,0.003743966175549035,2.404161500469911,0.016209610388369725,0.0016630604749042878,0.016339138201728838,**,T2b Structural Modularity (count) significantly improves LLM re-ranking by 0.01 positions (p=0.016),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T3_structured_data_new,plr,lgbm,3692,-0.08038127372465198,0.16174736832696823,-0.4969556819135583,0.6192203040972422,-0.39740029023964435,0.2366377427903404,,T3 Structured Data (expanded) not significantly worsens LLM re-ranking by 0.08 positions (p=0.619),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T3_structured_data_new,plr,rf,3692,-0.08682573284723262,0.13873129817540758,-0.6258554052990468,0.5314097869520736,-0.3587340807995188,0.18508261510505358,,T3 Structured Data (expanded) not significantly worsens LLM re-ranking by 0.09 positions (p=0.531),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T4a_ext_citations,plr,lgbm,3692,0.036855910566820436,0.30234029461472434,0.12190207929044437,0.9029765688754259,-0.5557201779532684,0.6294319990869094,,T4a External Citations (binary) not significantly improves LLM re-ranking by 0.04 positions (p=0.903),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T4a_ext_citations,plr,rf,3692,0.22691024806689622,0.2593868023999536,0.8747948853504847,0.3816855206512857,-0.28147854270202055,0.7352990388358129,,T4a External Citations (binary) not significantly improves LLM re-ranking by 0.23 positions (p=0.382),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T4b_auth_citations,plr,lgbm,3692,-0.04612747349232108,0.038993563706447756,-1.1829509567163183,0.23682858476423474,-0.12255345398582687,0.0302985070011847,,T4b Authority Citations (count) not significantly worsens LLM re-ranking by 0.05 positions (p=0.237),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T4b_auth_citations,plr,rf,3692,-0.06766654416905231,0.03801341109085566,-1.780070302223677,0.07506445606766941,-0.14217146083664484,0.006838372498540232,*,T4b Authority Citations (count) not significantly worsens LLM re-ranking by 0.07 positions (p=0.075),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T5_topical_comp,plr,lgbm,695,2.6352158521747473,1.1356087028460102,2.3205315753309135,0.020312138858434314,0.4094636940663192,4.860968010283175,**,T5 Topical Competence (cosine) significantly improves LLM re-ranking by 2.64 positions (p=0.020),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T5_topical_comp,plr,rf,695,2.092049644900445,1.1299233340157047,1.8514969838399389,0.06409808825632575,-0.12255939506175828,4.306658684862648,*,T5 Topical Competence (cosine) not significantly improves LLM re-ranking by 2.09 positions (p=0.064),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T6_freshness,plr,lgbm,3692,-0.12766331296109368,0.044577954198977275,-2.8638217086243625,0.004185635338125806,-0.2150344976955652,-0.04029212822662215,***,T6 Freshness (ordinal 0-4) significantly worsens LLM re-ranking by 0.13 positions (p=0.004),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T6_freshness,plr,rf,3692,-0.1253541376374548,0.04185817661772941,-2.994734786998818,0.0027468356305095786,-0.20739465626672104,-0.04331361900818853,***,T6 Freshness (ordinal 0-4) significantly worsens LLM re-ranking by 0.13 positions (p=0.003),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T7_source_earned,plr,lgbm,4193,-1.9234565807468642,0.36850915507810805,-5.219562537975954,1.793462487116222e-07,-2.6457212526732414,-1.201191908820487,***,T7 Source: Earned significantly worsens LLM re-ranking by 1.92 positions (p=0.000),
biased_rag,biased,rag,by_engine=ddg,rank_delta,T7_source_earned,plr,rf,4193,-2.003818960120322,0.3476619230135428,-5.763699811446608,8.228972547661495e-09,-2.6852238080228026,-1.322414112217841,***,T7 Source: Earned significantly worsens LLM re-ranking by 2.00 positions (p=0.000),
biased_rag,biased,rag,by_engine=ddg,post_rank,T1a_stats_present,plr,lgbm,5922,-0.12434276861451755,0.14190900872111814,-0.8762147642006151,0.38091329167397203,-0.4024793147896895,0.15379377756065443,,T1a Stats Present (binary) not significantly improves post_rank by 0.12 positions (p=0.381),
biased_rag,biased,rag,by_engine=ddg,post_rank,T1a_stats_present,plr,rf,5922,-0.13049065009890923,0.1288329882241779,-1.0128667501823903,0.3111238120751102,-0.3829986670389708,0.12201736684115236,,T1a Stats Present (binary) not significantly improves post_rank by 0.13 positions (p=0.311),
biased_rag,biased,rag,by_engine=ddg,post_rank,T1b_stats_density,plr,lgbm,5744,0.0037059786279463602,0.0039321815269847075,0.9424739429026805,0.34595004567208565,-0.004000955545617381,0.011412912801510102,,T1b Stats Density (continuous) not significantly worsens post_rank by 0.00 positions (p=0.346),
biased_rag,biased,rag,by_engine=ddg,post_rank,T1b_stats_density,plr,rf,5744,0.004822509497421851,0.0036736291213087325,1.3127371702954678,0.1892715278988346,-0.002377671272900791,0.012022690267744492,,T1b Stats Density (continuous) not significantly worsens post_rank by 0.00 positions (p=0.189),
biased_rag,biased,rag,by_engine=ddg,post_rank,T2a_question_headings,plr,lgbm,5922,-0.0860310264503739,0.10297645986039346,-0.8354436204838203,0.40346797838098325,-0.2878611790321796,0.1157991261314318,,T2a Question Headings (binary) not significantly improves post_rank by 0.09 positions (p=0.403),
biased_rag,biased,rag,by_engine=ddg,post_rank,T2a_question_headings,plr,rf,5922,-0.06137548701511356,0.09015532263352842,-0.6807749694890255,0.4960138905399718,-0.23807667239141803,0.11532569836119091,,T2a Question Headings (binary) not significantly improves post_rank by 0.06 positions (p=0.496),
biased_rag,biased,rag,by_engine=ddg,post_rank,T2b_structural_modularity,plr,lgbm,5922,-0.003645865560636822,0.0023739663144310514,-1.5357697109997097,0.12459487084985392,-0.008298754037432972,0.0010070229161593283,,T2b Structural Modularity (count) not significantly improves post_rank by 0.00 positions (p=0.125),
biased_rag,biased,rag,by_engine=ddg,post_rank,T2b_structural_modularity,plr,rf,5922,-0.0007649045180806022,0.0020106737334735624,-0.38042199753571293,0.7036321882311105,-0.004705752620349472,0.0031759435841882677,,T2b Structural Modularity (count) not significantly improves post_rank by 0.00 positions (p=0.704),
biased_rag,biased,rag,by_engine=ddg,post_rank,T3_structured_data_new,plr,lgbm,5922,0.15075144948545474,0.09457293758698108,1.594023124710543,0.11093085558437212,-0.034608102097182514,0.336111001068092,,T3 Structured Data (expanded) not significantly worsens post_rank by 0.15 positions (p=0.111),
biased_rag,biased,rag,by_engine=ddg,post_rank,T3_structured_data_new,plr,rf,5922,0.13501365926253847,0.08253802643422908,1.6357752310703104,0.10188663770356271,-0.026757899903565474,0.2967852184286424,,T3 Structured Data (expanded) not significantly worsens post_rank by 0.14 positions (p=0.102),
biased_rag,biased,rag,by_engine=ddg,post_rank,T4a_ext_citations,plr,lgbm,5922,-0.23863794994163084,0.15759289299578133,-1.5142684762314698,0.1299577604223961,-0.5475143444328368,0.07023844454957512,,T4a External Citations (binary) not significantly improves post_rank by 0.24 positions (p=0.130),
biased_rag,biased,rag,by_engine=ddg,post_rank,T4a_ext_citations,plr,rf,5922,-0.24281023201912155,0.14132028335491026,-1.7181555701337685,0.08576824307946636,-0.519792897679741,0.03417243364149786,*,T4a External Citations (binary) not significantly improves post_rank by 0.24 positions (p=0.086),
biased_rag,biased,rag,by_engine=ddg,post_rank,T4b_auth_citations,plr,lgbm,5922,0.02259105652982193,0.02971844400337277,0.7601695609385893,0.4471532372346896,-0.03565602339335905,0.0808381364530029,,T4b Authority Citations (count) not significantly worsens post_rank by 0.02 positions (p=0.447),
biased_rag,biased,rag,by_engine=ddg,post_rank,T4b_auth_citations,plr,rf,5922,0.01882978704785629,0.02586029066866755,0.7281351663487119,0.46653084873202477,-0.03185545129246934,0.06951502538818191,,T4b Authority Citations (count) not significantly worsens post_rank by 0.02 positions (p=0.467),
biased_rag,biased,rag,by_engine=ddg,post_rank,T5_topical_comp,plr,lgbm,1134,-1.8537033899876798,0.7970945971969035,-2.325575153195733,0.020041226371115245,-3.4159800927650723,-0.2914266872102875,**,T5 Topical Competence (cosine) significantly improves post_rank by 1.85 positions (p=0.020),
biased_rag,biased,rag,by_engine=ddg,post_rank,T5_topical_comp,plr,rf,1134,-1.4332022151189991,0.6726891813257325,-2.130556362292688,0.03312570782679206,-2.7516487833071688,-0.11475564693082951,**,T5 Topical Competence (cosine) significantly improves post_rank by 1.43 positions (p=0.033),
biased_rag,biased,rag,by_engine=ddg,post_rank,T6_freshness,plr,lgbm,5922,0.013198480507927856,0.02608000743541858,0.5060765623096926,0.6128029032925577,-0.03791739478202938,0.0643143557978851,,T6 Freshness (ordinal 0-4) not significantly worsens post_rank by 0.01 positions (p=0.613),
biased_rag,biased,rag,by_engine=ddg,post_rank,T6_freshness,plr,rf,5922,-0.002585335139573829,0.023198867112109656,-0.11144230134515064,0.9112656173302425,-0.048054279161439485,0.042883608882291833,,T6 Freshness (ordinal 0-4) not significantly improves post_rank by 0.00 positions (p=0.911),
biased_rag,biased,rag,by_engine=ddg,post_rank,T7_source_earned,plr,lgbm,6841,0.5173999688333589,0.33116426495675716,1.562366546103397,0.11820166339027888,-0.1316700634485649,1.1664700011152829,,T7 Source: Earned not significantly worsens post_rank by 0.52 positions (p=0.118),
biased_rag,biased,rag,by_engine=ddg,post_rank,T7_source_earned,plr,rf,6841,0.6628334676243236,0.30785678701070746,2.1530578359517207,0.031314133424989087,0.059445252687118755,1.2662216825615284,**,T7 Source: Earned significantly worsens post_rank by 0.66 positions (p=0.031),
biased_rag,biased,rag,by_engine=searxng,rank_delta,T1a_stats_present,plr,lgbm,7466,-0.05329113836420241,0.12706083031485735,-0.41941437209363985,0.674913322318444,-0.3023257896270779,0.1957435128986731,,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.05 positions (p=0.675),
biased_rag,biased,rag,by_engine=searxng,rank_delta,T1a_stats_present,plr,rf,7466,-0.20943403097802643,0.11699924917099028,-1.7900459401405728,0.07344652635408731,-0.43874834557139514,0.019880283615342276,*,T1a Stats Present (binary) not significantly worsens LLM re-ranking by 0.21 positions (p=0.073),
biased_rag,biased,rag,by_engine=searxng,rank_delta,T1b_stats_density,plr,lgbm,7242,-0.013957320693054064,0.007979542297350999,-1.7491380047809926,0.08026716722578306,-0.029596936208976025,0.0016822948228678962,*,T1b Stats Density (continuous) not significantly worsens LLM re-ranking by 0.01 positions (p=0.080),
biased_rag,biased,rag,by_engine=searxng,rank_delta,T1b_stats_density,plr,rf,7242,-0.013828595116067582,0.00845889607194371,-1.6347990326934003,0.1020911836306848,-0.03040772676604459,0.002750536533909425,,T1b Stats Density (continuous) not significantly worsens LLM re-ranking by 0.01 positions (p=0.102),
